SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,D,52431,OPTIDX,0,MIDCPNIFTY-Oct2024-10750-CE,50.0,MIDCPNIFTY 14 OCT 10750 CALL,2024-10-14 14:30:00,10750.0,CE,5.0,W,OP,,
NSE,D,52440,OPTIDX,0,MIDCPNIFTY-Oct2024-10750-PE,50.0,MIDCPNIFTY 14 OCT 10750 PUT,2024-10-14 14:30:00,10750.0,PE,5.0,W,OP,,
NSE,D,52441,OPTIDX,0,MIDCPNIFTY-Oct2024-10775-CE,50.0,MIDCPNIFTY 14 OCT 10775 CALL,2024-10-14 14:30:00,10775.0,CE,5.0,W,OP,,
NSE,D,52442,OPTIDX,0,MIDCPNIFTY-Oct2024-10775-PE,50.0,MIDCPNIFTY 14 OCT 10775 PUT,2024-10-14 14:30:00,10775.0,PE,5.0,W,OP,,
NSE,D,52443,OPTIDX,0,MIDCPNIFTY-Oct2024-10800-CE,50.0,MIDCPNIFTY 14 OCT 10800 CALL,2024-10-14 14:30:00,10800.0,CE,5.0,W,OP,,
NSE,D,52444,OPTIDX,0,MIDCPNIFTY-Oct2024-10800-PE,50.0,MIDCPNIFTY 14 OCT 10800 PUT,2024-10-14 14:30:00,10800.0,PE,5.0,W,OP,,
NSE,D,52445,OPTIDX,0,MIDCPNIFTY-Oct2024-10825-CE,50.0,MIDCPNIFTY 14 OCT 10825 CALL,2024-10-14 14:30:00,10825.0,CE,5.0,W,OP,,
NSE,D,52446,OPTIDX,0,MIDCPNIFTY-Oct2024-10825-PE,50.0,MIDCPNIFTY 14 OCT 10825 PUT,2024-10-14 14:30:00,10825.0,PE,5.0,W,OP,,
NSE,D,52447,OPTIDX,0,MIDCPNIFTY-Oct2024-10850-CE,50.0,MIDCPNIFTY 14 OCT 10850 CALL,2024-10-14 14:30:00,10850.0,CE,5.0,W,OP,,
NSE,D,52448,OPTIDX,0,MIDCPNIFTY-Oct2024-10850-PE,50.0,MIDCPNIFTY 14 OCT 10850 PUT,2024-10-14 14:30:00,10850.0,PE,5.0,W,OP,,
