SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,D,42333,OPTIDX,0,NIFTY-Oct2024-20950-CE,25.0,NIFTY 10 OCT 20950 CALL,2024-10-10 14:30:00,20950.0,CE,5.0,W,OP,,
NSE,D,42336,OPTIDX,0,NIFTY-Oct2024-20950-PE,25.0,NIFTY 10 OCT 20950 PUT,2024-10-10 14:30:00,20950.0,PE,5.0,W,OP,,
NSE,D,42337,OPTIDX,0,NIFTY-Oct2024-21000-CE,25.0,NIFTY 10 OCT 21000 CALL,2024-10-10 14:30:00,21000.0,CE,5.0,W,OP,,
NSE,D,42338,OPTIDX,0,NIFTY-Oct2024-21000-PE,25.0,NIFTY 10 OCT 21000 PUT,2024-10-10 14:30:00,21000.0,PE,5.0,W,OP,,
NSE,D,42339,OPTIDX,0,NIFTY-Oct2024-21050-CE,25.0,NIFTY 10 OCT 21050 CALL,2024-10-10 14:30:00,21050.0,CE,5.0,W,OP,,
NSE,D,42346,OPTIDX,0,NIFTY-Oct2024-21050-PE,25.0,NIFTY 10 OCT 21050 PUT,2024-10-10 14:30:00,21050.0,PE,5.0,W,OP,,
NSE,D,42347,OPTIDX,0,NIFTY-Oct2024-21100-CE,25.0,NIFTY 10 OCT 21100 CALL,2024-10-10 14:30:00,21100.0,CE,5.0,W,OP,,
NSE,D,42348,OPTIDX,0,NIFTY-Oct2024-21100-PE,25.0,NIFTY 10 OCT 21100 PUT,2024-10-10 14:30:00,21100.0,PE,5.0,W,OP,,
NSE,D,42349,OPTIDX,0,NIFTY-Oct2024-21150-CE,25.0,NIFTY 10 OCT 21150 CALL,2024-10-10 14:30:00,21150.0,CE,5.0,W,OP,,
NSE,D,42350,OPTIDX,0,NIFTY-Oct2024-21150-PE,25.0,NIFTY 10 OCT 21150 PUT,2024-10-10 14:30:00,21150.0,PE,5.0,W,OP,,
NSE,D,42351,OPTIDX,0,NIFTY-Oct2024-21200-CE,25.0,NIFTY 10 OCT 21200 CALL,2024-10-10 14:30:00,21200.0,CE,5.0,W,OP,,
